Unnamed: 0,interpret_hlavni,track,youtube,delka
124437,Anna Naklab,Supergirl,https://www.youtube.com/watch?v=31tiWX-8bdc,212.625
124541,Charlie Puth,Marvin Gaye,https://www.youtube.com/watch?v=igNVdlXhKcI,208.979
124619,Calvin Harris,How Deep Is Your Love,https://www.youtube.com/watch?v=3hglNNwZJw8,
124630,Andy Grammer,"Honey, I'm Good.",https://www.youtube.com/watch?v=Go7gn6dugu0,201.224
124634,Robin Schulz,Sugar,https://www.youtube.com/watch?v=bvC_0foemLY,224.351
124637,5 Seconds Of Summer,She's Kinda Hot,https://www.youtube.com/watch?v=NTxtioXVZQE,220.125
124643,Demi Lovato,Cool for the Summer,https://www.youtube.com/watch?v=hq935KorD88,
124649,Axwell,Sun Is Shining,https://www.youtube.com/watch?v=c6oyMDucUyo,
124740,5Angels,Long Lost Weekend,https://www.youtube.com/watch?v=Yy13uuGDRME,
124829,One Direction,Drag Me Down,https://www.youtube.com/watch?v=6vgs7gIeMis,
124847,Pharrell Williams,Freedom,https://www.youtube.com/watch?v=rBPvdwKzAwc,168.391
124848,Ewa Farna,Víno je grunt,https://www.youtube.com/watch?v=YbCj3zkCywo,156.038
124910,No Name,S láskou,https://www.youtube.com/watch?v=7s2ahe1_1zY,196.301
124928,Barbora Poláková,Nafrněná,https://www.youtube.com/watch?v=o7auqhgjgig,228.252
124933,R. City,Locked Away,https://www.youtube.com/watch?v=YQY9BZBrZds,229.366
124944,Slza,Katarze,https://www.youtube.com/watch?v=3h5DG5obScg,378.903
124948,Light,True,https://www.youtube.com/watch?v=gs8iM7UZz3s,197.137
125027,Selena Gomez,Good For You,https://www.youtube.com/watch?v=Wp0hWIO8DiU,220.821
125031,Sam Feldt,Show Me Love,https://www.youtube.com/watch?v=AoHd5ShDvA0,181.162
125094,Galantis,Peanut Butter Jelly,https://www.youtube.com/watch?v=0DaInuaZz08,
125114,Nebe,Pláštěnky,https://www.youtube.com/watch?v=OyHs2ZgxEh0,249.196
125116,Taylor Swift,Wildest Dreams,https://www.youtube.com/watch?v=IdneKLhsWOQ,234.8
125119,Fall Out Boy,Uma Thurman,https://www.youtube.com/watch?v=CBswx7GEARc,211.905
125120,Macklemore,Downtown,https://www.youtube.com/watch?v=JGhoLcsr8GA,322.641
125130,Kabát,Houby magický,https://www.youtube.com/watch?v=LI5joq2KFEM,
125138,Major Lazer,Powerful,https://www.youtube.com/watch?v=o6b9JpBFjd4,208.05
125233,Mig 21,Kalhotky si sundej,http://www.youtube.com/watch?v=gymPnGgJ2M4,235.496
125244,Justin Bieber,What Do You Mean?,https://www.youtube.com/watch?v=DK_0jXPuIr0,297.958
125293,Shawn Mendes,Stitches,https://www.youtube.com/watch?v=t3JYwhodL5w,
125316,Sigala,Easy Love,https://www.youtube.com/watch?v=QE2-D9OtvYA,233.941
125330,Pitbull,Fun,https://www.youtube.com/watch?v=PEC92DcDMcw,
125442,Ellie Goulding,On My Mind,https://www.youtube.com/watch?v=de46GBoz594,30.139
125446,Hex,Beh,https://www.youtube.com/watch?v=yjhjhDLvnxw,209.095
125485,Olga Lounová,Jsem optimista,https://www.youtube.com/watch?v=WwpV8lRNttY,119.884
125513,Sam Smith,Writing's On The Wall,https://www.youtube.com/watch?v=8MumPLXz4d4,16.114
125521,Alessia Cara,Here,https://www.youtube.com/watch?v=YZRPRf84HO4,197.508
125524,Elle King,Ex's & Oh's,https://www.youtube.com/watch?v=0uLI6BnVh6w,224.327
125530,X Ambassadors,Renegades,https://www.youtube.com/watch?v=6tu4wWSbnIs,194.768
125531,Sebastian,Záchranný bod,https://www.youtube.com/watch?v=hzSU2AwB1sI,203.917
125532,The Weeknd,The Hills,https://www.youtube.com/watch?v=FAkAefNhsus,
125537,Listenbee,Save Me,https://www.youtube.com/watch?v=2IU_4v5X4zE,272.416
125545,Naughty Boy,Runnin' (Lose It All),https://www.youtube.com/watch?v=eJSik6ejkr0,223.979
125547,Voxel,V čase zpátky,https://www.youtube.com/watch?v=KNxICn6xurw,
125591,David Koller,Recidiva,https://www.youtube.com/watch?v=ergPhjgPjeM,195.79
125618,Martin Harich,Chocolate,https://www.youtube.com/watch?v=RCQPkg4azbk,196.533
125620,Jasmine Thompson,Adore,https://www.youtube.com/watch?v=fyG9La0PAsM,193.073
125623,Hailee Steinfeld,Love Myself,https://www.youtube.com/watch?v=PyfYvLeG0tc,218.964
125634,Marcus Revolta,Věř si,https://www.youtube.com/watch?v=-osG5JUJLKw,252.633
125695,Omi,Hula Hoop,https://www.youtube.com/watch?v=aKQ9kavmryg,204.614
125715,Miro Žbirka,Live,https://www.youtube.com/watch?v=0TE-h_pOal0,200.806
125726,Selena Gomez,Same Old Love,https://www.youtube.com/watch?v=naKhF6G36rM,228.345
125732,Jess Glynne,Don't Be So Hard On Yourself,https://www.youtube.com/watch?v=THeLVhU53ow,250.636
125733,David Guetta,Sun Goes Down,https://www.youtube.com/watch?v=VaoSdUooLFE,15.046
125740,Zara Larsson,Lush Life,https://www.youtube.com/watch?v=9X9weuJMj38,
125826,Celeste Buckingham,Loving You,https://www.youtube.com/watch?v=Lc2hPqRUhQM,280.102
125845,Meghan Trainor,Like I'm Gonna Lose You,https://www.youtube.com/watch?v=DC8FsIdVi9Y,228.716
125848,Jakub Ondra,On The Menu,https://www.youtube.com/watch?v=1x4q2Kwd7Dg,174.939
125865,Adele,Hello,https://www.youtube.com/watch?v=YQHsXMglC9A,366.898
125918,Rudimental,Lay It All On Me,https://www.youtube.com/watch?v=fqZ44vzRUHE,249.034
125922,Janek Ledecký,Já se vracím,https://www.youtube.com/watch?v=QddNl3vUmAY,223.074
125984,Marek Ztracený,Pády,https://www.youtube.com/watch?v=8xpk36Eugls,215.945
126019,Duke Dumont,Ocean Drive,https://www.youtube.com/watch?v=KDxJlW6cxRk,207.679
126033,Justin Bieber,Sorry,https://www.youtube.com/watch?v=fRh_vgS2dFE,205.217
126034,Mnek,Never Forget You,https://www.youtube.com/watch?v=ZlARJAmytnk,213.437
126176,Walda Gang,Ježíšek,https://www.youtube.com/watch?v=nEr9mPPDDvA,174.451
126238,Michal Hrůza,Padesátka,https://www.youtube.com/watch?v=qypatUpQ5aw,212.834
126244,Coldplay,Adventure Of A Lifetime,https://www.youtube.com/watch?v=UsrpTrQ1x5Y,263.848
126296,Karel Gott,Čas vánoční,https://www.youtube.com/watch?v=FUgmQ_UVoHY,
126326,Dawin,Dessert,https://www.youtube.com/watch?v=NZp_axebSfQ,233.314
126332,David Guetta,Bang My Head,https://www.youtube.com/watch?v=qqjVwAg5fK4,213.577
126333,Disclosure,Magnets,https://www.youtube.com/watch?v=b_KfnGBtVeA,214.691
126349,One Direction,Perfect,https://www.youtube.com/watch?v=Ho32Oh6b4jc,228.948
126409,Verona,Endless Day,https://www.youtube.com/watch?v=9WKsYcz9V7c,210.047
126430,Dj Snake,Middle,https://www.youtube.com/watch?v=mOKqNxN4jWM,220.171
126434,Ariana Grande,Focus,https://www.youtube.com/watch?v=lf_wVfwpfp8,225.094
126491,Dimitri Vegas,Higher Place,https://www.youtube.com/watch?v=CDLTmBiY3mg,172.57
126511,Matt Simons,Catch & Release,https://www.youtube.com/watch?v=Mr1sqe_eZq4,245.109
126512,Twenty One Pilots,Stressed Out,https://www.youtube.com/watch?v=pXRviuL6vMY,225.28
126528,Lenny,Standing At the Corner of Your Heart,https://www.youtube.com/watch?v=z0I-jJVrPF4,192.4
126529,Major Lazer,Light It Up,https://www.youtube.com/results?search_query=major+lazer+light+it+up,
126536,Drake,Hotline Bling,https://www.youtube.com/watch?v=6vgs7gIeMis,
126537,Justin Bieber,Love Yourself,https://www.youtube.com/watch?v=FYI65DwKk1c,
126543,Jess Glynne,Take Me Home,https://www.youtube.com/watch?v=2ebfSItB0oM,
126548,Molly Petersson Hammar,Something Right,https://www.youtube.com/watch?v=u0qXkL3FO0E,221.936
126619,Yall,Hundred Miles,https://www.youtube.com/watch?v=wQLzrF9di0I,173.383
126805,Sigala,Sweet Lovin',https://www.youtube.com/watch?v=qj5zT4t7S6c,214.064
126813,Olly Murs,Kiss Me,https://www.youtube.com/watch?v=K9OkpEK8GbE,196.487
126846,Wstrn,In2,https://www.youtube.com/watch?v=0-hy92f00EE,256.859
126881,Kryštof,Tak pojď hledat břeh,https://www.youtube.com/watch?v=WtsfPrfx5UM,235.589
126917,Robin Schulz,Show Me Love,https://www.youtube.com/watch?v=DMg8LwfXdyc,291.735
126919,Louane,Avenir,https://www.youtube.com/watch?v=W6cp9FakTlo,184.273
126922,Adam Lambert,Another Lonely Night,https://www.youtube.com/watch?v=JT_xnNh5wbE,230.086
126924,99 Souls,The Girl Is Mine,https://www.youtube.com/watch?v=BMaT2nGaEVg,223.259
126926,Sigma,Coming Home,https://www.youtube.com/watch?v=tS26xch5U24,200.527
126929,Lukas Graham,7 Years,https://www.youtube.com/watch?v=0Iaua2rO5Zk,238.097
126934,Fall Out Boy,Irresistible,https://www.youtube.com/watch?v=i8BGAYXNW74,253.747
126936,Horal,Běž!,https://www.youtube.com/watch?v=a5ceNYjZjHU,237.284
126938,Xindl X,Na vodě,https://www.youtube.com/watch?v=Gyk6FMPlvTE,281.565
126940,Zoči Voči,Romantik,https://www.youtube.com/watch?v=RzFvyDR8PwI,210.628
126943,Dnce,Cake By The Ocean,https://www.youtube.com/watch?v=PAzH-YAlFYc,218.964
126994,Chainsmokers,Roses,https://www.youtube.com/watch?v=fOSpFf6wTBk,243.623
127027,James Harries,Salvation,https://www.youtube.com/watch?v=XMZcyYDP6Oo,252.772
127028,Lake Malawi,We Are Making Love Again,https://www.youtube.com/watch?v=kSV4hlhW8Pg,213.461
127029,Lipo,Štěstí,https://www.youtube.com/results?search_query=lipo+%C5%A1,
127030,Willy William,Ego,https://www.youtube.com/watch?v=tjRobxs6z24,
127041,Pekař,Bůh,https://www.youtube.com/watch?v=xGvjNttNVTg,186.641
127095,Alan Walker,Faded,https://www.youtube.com/watch?v=beg2WpbU2cs,3648.899
127106,Jonas Blue,Fast Car,https://www.youtube.com/watch?v=5yXQJBU8A28,215.945
127124,Shawn Mendes,I Know What You Did Last Summer,https://www.youtube.com/watch?v=ngORmvyvAaI,228.345
127125,Felix Jaehn,Book Of Love,https://www.youtube.com/watch?v=8Qoqz4nPQoY,94.621
127131,Selena Gomez,Hands To Myself,https://www.youtube.com/watch?v=Mu3Ds45og4g,
127132,The Weeknd,In The Night,https://www.youtube.com/watch?v=2iFa5We6zqw,387.773
127143,G-Eazy,"Me, Myself & I",https://www.youtube.com/watch?v=K533gW3boIY,254.467
127235,Maitre Gims,Est-ce que tu m'aimes?,https://www.youtube.com/watch?v=6TpyRE_juyA,242.021
127246,Thom Artway,Blind Man,https://www.youtube.com/watch?v=Hy6-0Pkoklc,
127303,Coldplay,Hymn For The Weekend,https://www.youtube.com/watch?v=jmLPqBItwA8,250.705
127326,Pavel Callta,Propojeni,https://www.youtube.com/watch?v=N8mCZ09XgfI,194.861
127327,Zayn,Pillowtalk,https://www.youtube.com/watch?v=C_3d6GntKbk,206.634
127328,Rihanna,Work,https://www.youtube.com/watch?v=bc7LROe0fVQ,
127343,Klara,Forever,https://www.youtube.com/watch?v=ewwEbHUYp3o,210.744
127347,Ben Haenow,Second Hand Heart,https://www.youtube.com/watch?v=zAnSr5N3c8E,239.792
127399,Lucie Vondráčková,Solnej sloup,https://www.youtube.com/watch?v=QYXtPCgcmYY,
127427,Sam Hunt,Take Your Time,https://www.youtube.com/watch?v=zpo6uJB1Gyk,
127435,Dua Lipa,Be The One,https://www.youtube.com/watch?v=-rey3m8SWQI,204.289
127521,Eddie Stoilow,Sun Is Shining,https://www.youtube.com/watch?v=Nux_2uTpdJ4,202.083
127539,Faydee,Sun Don't Shine,https://www.youtube.com/watch?v=_yQDTBjSnxE,227.462
127548,Fleur East,Sax,https://www.youtube.com/watch?v=3JZ4pnNtyxQ,239.42
127588,Mike Posner,I Took A Pill In Ibiza (SeeB Remix),https://www.youtube.com/watch?v=DjWcwMsm-3M,
127619,Sia,Cheap Thrills,https://www.youtube.com/watch?v=J1b22l1kFKY,212.973
127626,No Name,Život,https://www.youtube.com/watch?v=Ssc5Iajb_xQ,224.42
127644,Remady,Another Day In Paradise,https://www.youtube.com/watch?v=oDDf-9xd47U,263.616
127646,Olly Murs,Stevie Knows,https://www.youtube.com/watch?v=ioE4bSnh0M4,195.465
127690,Flo Rida,My House,https://www.youtube.com/watch?v=3e0ZX7y-uaM,
127701,Olga Lounová,When the Music's On,https://www.youtube.com/watch?v=fN0sVTuG1o0,170.48
127735,Fifth Harmony,Work From Home,https://www.youtube.com/watch?v=5GL9JoH4Sws,219.985
127805,Mikolas Josef,Free,https://www.youtube.com/watch?v=AK2_sJUKKRk,197.485
127809,Meghan Trainor,NO,https://www.youtube.com/watch?v=rlCPTbDgVYw,173.662
127915,Tame Impala,The Less I Know The Better,https://www.youtube.com/watch?v=6lHzySwhUac,
127923,Atmo Music,Valerie,https://www.youtube.com/watch?v=zAzAvA_YdMI,267.168
127926,Sigala,Say You Do,https://www.youtube.com/watch?v=qj5zT4t7S6c&ebc=ANyPxKrgrjrgx4PG6Z5WJpWR8gPl0NhkYmtXkGGoP51oeL1lhXokIa6nvnO9DvMCXoM-XcngoTnA695VdWl96kbN0L6bUzT6tg,214.064
127929,Grace,You Don't Own Me,https://www.youtube.com/watch?v=DosIvd-FdhI,201.456
127991,Slza,Fáze pád,https://www.youtube.com/results?search_query=slza,
128019,Jelen,Vlčí srdce,https://www.youtube.com/watch?v=Zd6Qvj5k7OA,251.1
128030,Janek Ledecký,Ty jsi ta jediná,https://www.youtube.com/watch?v=-cDO1rTUjn0,254.328
128037,Years,Desire,https://www.youtube.com/watch?v=GNb4FBawH_U,223.515
128106,Kungs,This Girl,https://www.youtube.com/watch?v=2Y6Nne8RvaA,197.601
128115,Adele,When We Were Young,https://www.youtube.com/watch?v=DDWKuo3gXMQ,342.749
128123,Halsey,Colors,https://www.youtube.com/watch?v=JGulAZnnTKA,254.862
128126,Ewa Farna,Na ostří nože,https://www.youtube.com/watch?v=7j0Q0jtrC6I,214.227
128131,Ariana Grande,Dangerous Woman,https://www.youtube.com/watch?v=TFrMDGfW_Sg,235.728
128143,Chainsmokers,Don't Let Me Down,https://www.youtube.com/watch?v=1NYTei70aL4,
128186,Peter Aristone,Gold,https://www.youtube.com/watch?v=VnbqIh4OU74,281.007
128214,We On The Moon,Crashes,https://www.youtube.com/watch?v=O0H4-Jw-8mI,232.687
128223,Troye Sivan,Youth,https://www.youtube.com/watch?v=Io2Yjy3nV_c,215.434
128228,Celeste Buckingham,Hello,https://www.youtube.com/watch?v=gln5T6R6JSQ,243.136
128233,Ellie Goulding,Army,https://www.youtube.com/watch?v=jTTNWpag6fI,243.02
128247,Sigala,Give Me Your Love,https://www.youtube.com/watch?v=NeVqF1pBEbU,209.258
128322,Enrique Iglesias,Duele el Corazon,https://www.youtube.com/watch?v=vSk_xOy6Bwc,198.786
128326,Drake,One Dance,https://www.youtube.com/watch?v=g_uYn8AVqeU,179.583
128339,Mirai,Divadlo,https://www.youtube.com/watch?v=vLHuCuOQPxs,270.558
128432,Summer All Stars,Léto lásky,https://www.youtube.com/watch?v=vNfecXpw-io,221.75
128490,Justin Timberlake,Can´t Stop The Feeling!,https://www.youtube.com/watch?v=p5RobDomh5U,266.983
128510,Poetika,Zkouším žít,https://www.youtube.com/watch?v=xTXe543nzwA,227.787
128514,Miro Žbirka,Aká si priťažlivá,https://www.youtube.com/watch?v=w7QO0WXpI50,184.737
128537,Walking On Cars,Speeding Cars,https://www.youtube.com/watch?v=w5h4yJ-BpL4,254.815
128548,Sigma,Stay,https://www.youtube.com/watch?v=gEmZChlQFSM,191.216
128624,Calvin Harris,This Is What You Came For,https://www.youtube.com/watch?v=Ybo4QvKVHoE,90.975
128638,Milow,Howling At The Moon,https://www.youtube.com/watch?v=pUcREla9gzY,
128640,Jennifer Lopez,Ain't Your Mama,https://www.youtube.com/watch?v=ykTs-0IpsL0,
128646,Digital Fever,Daylight Is Gone,https://www.youtube.com/watch?v=gYpAmVyg9iA,200.063
128647,Charming Horses,Killing Me Softly With His Song,https://www.youtube.com/watch?v=8tZre1uLLfQ,208.863
128725,Nick Jonas,Close,https://www.youtube.com/watch?v=XgJFqVvb2Ws,237.772
128729,David Guetta,This One's For You - UEFA EURO 2016,https://www.youtube.com/watch?v=QKqP36nymV4,
128732,Onerepublic,Wherever I Go,https://www.youtube.com/watch?v=OXWrjWDQh7Q,210.697
128733,P!Nk,Just Like Fire,https://www.youtube.com/watch?v=zWU3CotSYpE,219.846
128742,Debbi,Hard To Believe,https://www.youtube.com/watch?v=vyYJChpvLj4,256.534
128845,Mista,Take Me Home,https://www.youtube.com/watch?v=FJibmVpjXXc,215.527
128891,Galantis,No Money,https://www.youtube.com/watch?v=5QQ0ebVrLQw,
128898,Kygo,Raging,https://www.youtube.com/watch?v=4PYQ6G7BTEs,
128926,Jason Derulo,If It Ain't Love,https://www.youtube.com/watch?v=prLCSRP0aCc,
128933,Lenny,Hell.o,https://www.youtube.com/watch?v=zG2TEQvNwJU,177.586
128938,Coldplay,Up & Up,https://www.youtube.com/watch?v=BPNTC7uZYrI,250.52
128945,Klingande,Losing U,https://www.youtube.com/watch?v=UVaU0zPCqF0,264.893
128995,Divokej Bill,Tsunami,https://www.youtube.com/watch?v=RaN9I4L4q-k,203.569
129010,Twenty One Pilots,Ride,https://www.youtube.com/watch?v=Pw-0pbY9JeU,225.326
129036,Selena Gomez,Kill em with kindness,https://www.youtube.com/watch?v=vzkKA7kPYag,218.035
129043,Sharkass,Plusy a mínusy,https://www.youtube.com/watch?v=k3UIMAsEkJI,191.866
129096,Anna K.,Vždycky se budeme znát,https://www.youtube.com/watch?v=FNHWu4uEa_c,
129131,Adele,Send My Love (To Your New Lover),https://www.youtube.com/watch?v=fk4BbF7B29w,225.047
129133,Meghan Trainor,Me Too,https://www.youtube.com/watch?v=qDRORgoZxZU,182.206
129231,Dua Lipa,Hotter Than Hell,https://www.youtube.com/watch?v=fEOyePhElr4,227.509
129346,Dj Antoine,London,https://www.youtube.com/watch?v=YXN_lNZZAZA,232.292
129375,Petr Kolář,Sedm armád,https://www.youtube.com/watch?v=4BPO43_hkr4,187.779
129436,Alan Walker,Sing Me To sleep,https://www.youtube.com/watch?v=2i2khp_npdE,191.611
129437,Charlie Puth,We Don't Talk Anymore,https://www.youtube.com/watch?v=37Z_bIqIWpg,
129448,Timeflies,Once in a While,https://www.youtube.com/watch?v=LBcVI9T5CQQ,
129504,Red Hot Chili Peppers,Dark Necessities,https://www.youtube.com/watch?v=qJ_Tw0w3lLA&list=RDqJ_Tw0w3lLA,302.068
129512,Clean Bandit Ft. Louisa Johnson,Tears,https://www.youtube.com/watch?v=dc-nyGo0aC8,237.424
129535,Shawn Mendes,Treat You Better,https://www.youtube.com/watch?v=KrJVzqP7Kgw,
129541,Alle Farben,Please Tell Rosie,https://www.youtube.com/watch?v=TQLgLcU81e4,205.659
129548,Rumpál,Rande se smrtí,https://www.youtube.com/results?search_query=RUMP%C3%81L+RANDE,
129612,Katy Perry,Rise,https://www.youtube.com/watch?v=lFIIMEe2Ht0,
129624,Fifth Harmony,All In My Head,https://www.youtube.com/watch?v=2YUA7FxKuEA,
129625,Jonas Blue,Perfect Strangers,https://www.youtube.com/watch?v=AxU9jvAa_Xg,
129627,Major Lazer,Cold Water,https://www.youtube.com/watch?v=a59gmGkq_pw,188.569
129629,Alvaro Soler,Sofia,https://www.youtube.com/watch?v=qaZ0oAh4evU,213.809
129637,Peter Aristone,Fire Inside,https://www.youtube.com/watch?v=YBiml4pzEKk,201.108
129734,Rybičky 48,Chtěl jsem ti říct,https://www.youtube.com/watch?v=y_v1bwwcrCk,260.272
129741,Fifth Harmony,Write On Me,https://www.youtube.com/watch?v=7WuggM1WBiU,235.705
129743,Tiësto,Summer Nights,https://www.youtube.com/watch?v=lkWoCwGult4,193.282
129748,Maitre Gims,Ma beauté (Pilule Violette),https://www.youtube.com/watch?v=bMPbYz3E8B0,201.015
129749,Twenty One Pilots,Heathens,https://www.youtube.com/watch?v=UprcpdwuwCg,217.942
129843,Olly Murs,You Don't Know Love,https://www.youtube.com/watch?v=cAU7zsnH3Go,228.484
129849,Pink Angels,Slay Mama,https://www.youtube.com/watch?v=3MfqsR2hEoY,
129903,Martin Garrix,In The Name Of Love,https://www.youtube.com/watch?v=AeGfss2vsZg,198.902
129914,Demi Lovato,Body Say,https://www.youtube.com/watch?v=Jca0B2lbqpU,192.4
129916,Light,Country Boy,https://www.youtube.com/watch?v=ROxr2Hq2Qf4,166.347
129936,Xindl X,Popelka,https://www.youtube.com/watch?v=BFvBITRM4vA,196.162
129999,Chainsmokers,Closer,https://www.youtube.com/watch?v=PT2_F-1esPk,261.851
130006,Paulie Garand,Play,https://www.youtube.com/watch?v=uyXl_PE8TcY,218.337
130007,Pitbull,Greenlight,https://www.youtube.com/watch?v=lEssh-ifWmo,250.264
130078,Karel Gott,Země vstává,https://www.youtube.com/watch?v=ZVupu5S58Dw,217.872
130118,Eddie Stoilow,Coming Home,https://www.youtube.com/watch?v=bB7vQWQkDoI,215.388
130122,Onerepublic,Kids,https://www.youtube.com/watch?v=AIiTRr4lxZM&list=RDAIiTRr4lxZM,238.886
130141,Martina Pártlová,Bolím,https://www.youtube.com/watch?v=FlRWLlQ0zG4,194.583
130203,Sia,The Greatest,https://www.youtube.com/watch?v=GKSRyLdjsPA,351.573
130204,Ellie Goulding,Still Falling For You,https://www.youtube.com/watch?v=o94D0d-xED0,60.139
130219,Dj Snake,Let Me Love You,https://www.youtube.com/watch?v=SMs0GnYze34,206.262
130223,Gnash,i hate u i love u,https://www.youtube.com/watch?v=52FBvP7z2LU,227.462
130227,Frans,If I Were Sorry,https://www.youtube.com/watch?v=4emC0VDQGz8,220.45
130228,Hodiny,Jízdní řád,https://www.youtube.com/watch?v=Qk05DmMgG4U,215.666
130235,Strumbellas,Spirits,https://www.youtube.com/watch?v=F9kXstb9FF4,212.741
130238,Mike Perry,The Ocean,https://www.youtube.com/watch?v=MZPv-j0WZs4,177.4
130241,Matoma,False Alarm,https://www.youtube.com/watch?v=-DFApjlqANs,215.063
130246,Topic,Home,https://www.youtube.com/watch?v=fVytXzuqdDA,205.496
130324,Neiked,Sexual,https://www.youtube.com/watch?v=WzUrUQfgTjE,190.96
130332,Hailee Steinfeld,Starving,https://www.youtube.com/watch?v=hIjNqd8_Fag,
130348,Michael Foret,No Right / No Wrong,https://www.youtube.com/watch?v=OHxQHfoPCYw,197.741
130417,Tory Lanez,LUV,https://www.youtube.com/watch?v=P9rFeGAdX0A,239.629
130431,Ariana Grande,Side To Side,https://www.youtube.com/watch?v=SXiSVQZLje8,238.05
130433,Green Day,Revolution Radio,https://www.youtube.com/watch?v=LHPKOy3dtqQ,180.929
130434,Röyksopp,Never Ever,https://www.youtube.com/watch?v=JDBzeM6KLlQ,308.732
130438,Lil Wayne,Sucker For Pain,https://www.youtube.com/watch?v=chhhgA8mofI,
130440,Imany,Don't Be So Shy,https://www.youtube.com/watch?v=NYhxaZXXwsg,
130442,Bob Sinclar,Someone Who Needs Me,https://www.youtube.com/watch?v=QP5_n5UmbHc,181.905
130443,Slza,Pouta,https://www.youtube.com/results?search_query=slza,
130474,Calvin Harris,My Way,https://www.youtube.com/watch?v=MGaEf0CZfbQ,
130516,The Weeknd,Starboy,https://www.youtube.com/watch?v=34Na4j8AVgA,273.391
130524,Skyline,Timeless,https://www.youtube.com/watch?v=82S4WTKU1vo,218.081
130534,Junge Junge,Run Run Run,https://www.youtube.com/watch?v=nme9ph8qku4,213.205
130535,Craig David,Ain't Giving Up,https://www.youtube.com/watch?v=oLGhVNMw2NA,158.383
130546,Felix Jaehn,Bonfire,https://www.youtube.com/watch?v=O8mSwKoKC_A,
130547,Lp,Lost On You,https://www.youtube.com/watch?v=hn3wJ1_1Zsg,270.883
